Date,SPY_IWM,SPY_XLU,SPY_VIX,SPY_TLT,HYG_TLT,SPY_HYG
2020-03-12,0.8862810120862672,0.6260723742450239,-0.8813943725540033,-0.40034019983766755,-0.28178973032918575,0.8328527309308084
2020-03-13,0.8945353353290851,0.6593852663643226,-0.8899054722870229,-0.39214994190854724,-0.2780693982352172,0.8432368265489321
2020-03-16,0.8956889519471277,0.6652254796169921,-0.8916857221360139,-0.4028206412149635,-0.289102875230532,0.8465352174463184
2020-03-17,0.8998362999268218,0.6836431496183379,-0.8953697660753595,-0.43895604853162035,-0.3417278689315765,0.853915359062799
2020-03-18,0.8998067723716937,0.681609268952298,-0.8941106553784266,-0.44198020335641336,-0.3356210755078206,0.852560499756387
2020-03-19,0.8994925565549148,0.6823205631562002,-0.8902367641036987,-0.412305821015842,-0.28745530809490444,0.8510208790981552
2020-03-20,0.8973059203831405,0.6767648885787328,-0.8883989865472006,-0.40837561128785954,-0.2886478407108808,0.8472328596909598
2020-03-23,0.8957398463928257,0.6796164434384115,-0.8685919383110386,-0.4163158649883594,-0.2958709499147817,0.8476952147893624
2020-03-24,0.8950881608077175,0.6791586361702306,-0.8583712612191694,-0.416844067357685,-0.29758875698529413,0.8474900739219665
2020-03-25,0.8985382798278815,0.6899966675032851,-0.8403212663456421,-0.4164717112573644,-0.29891756143224435,0.8509877805498904
2020-03-26,0.8979473002115245,0.6889749500419987,-0.8359646531195741,-0.41406510645424893,-0.29513515289028874,0.8484579533209385
2020-03-27,0.8991746707515726,0.6936964226963506,-0.8366483077644329,-0.4058943688468203,-0.284906020444126,0.8504346177288152
2020-03-30,0.8990951775357174,0.6897896049546232,-0.83609307411359,-0.40748858000511734,-0.27896595315809286,0.8469126144458263
2020-03-31,0.8986004968069163,0.6902739532911022,-0.8291678619585588,-0.4063272914812728,-0.2764373044583211,0.8455996730447946
2020-04-01,0.8977190360328022,0.6889880777731624,-0.8223360808973688,-0.4017308426632292,-0.2715608777080126,0.8450341581085337
2020-04-02,0.8979047208181526,0.6939045980772665,-0.8233498619804078,-0.402933022448253,-0.2735088860043939,0.8473007554339214
2020-04-03,0.896646878731201,0.6939239162701817,-0.8204100546926268,-0.39723507921402873,-0.26877058677730314,0.8463382750658957
2020-04-06,0.8958209804368744,0.6929461257669478,-0.8086737634365433,-0.39490327473700426,-0.2657243504298659,0.8452032256843865
2020-04-07,0.9006306765115508,0.705599091697774,-0.7972073755577487,-0.386068783394294,-0.26249807802157055,0.8423796000246967
2020-04-08,0.8999906520429263,0.7034953267932625,-0.7957881302851935,-0.38264662696665946,-0.2581489292210889,0.8416231640464666
2020-04-09,0.9006489106867768,0.7063913252656084,-0.7986056413624102,-0.3832327222860501,-0.2590990593868688,0.8430614995378329
2020-04-13,0.8971227620574661,0.7047141428428384,-0.7991351856238537,-0.3790829309506585,-0.23884297758448111,0.8178706712459171
2020-04-14,0.895733064614577,0.7028539867335861,-0.7974508758347748,-0.37218902891030925,-0.2301793073757775,0.8174933477882432
2020-04-15,0.8943474953553637,0.7040499850865686,-0.8007939489452136,-0.366233691302012,-0.22653764627095777,0.8123012320767756
2020-04-16,0.8939985586470289,0.7053989598444996,-0.8026186248549225,-0.3742272533217182,-0.22562159516325236,0.8111321728941717
2020-04-17,0.8921885991640738,0.7034578368565275,-0.8025646492522034,-0.36712782174146646,-0.22134316621786723,0.8102291500973673
2020-04-20,0.8937341893551732,0.7066848419169289,-0.8042431203817547,-0.37496378316676693,-0.2190304626712578,0.8049091788168533
2020-04-21,0.8924599687935948,0.7078533268454565,-0.7973335878474495,-0.37647957667823734,-0.22001753704295876,0.805710721967599
2020-04-22,0.891383542648181,0.7054391243424458,-0.792524870386367,-0.38530523852668347,-0.22527700864217193,0.8063906149110136
2020-04-23,0.8895941105260637,0.7078788146444726,-0.7954217052287835,-0.38936990760715307,-0.2249576407959036,0.8050776992810649
2020-04-24,0.8879839817033429,0.7039707493085612,-0.7950869844006135,-0.38563979563443196,-0.22087964258132986,0.8045167617748322
2020-04-27,0.8881979615309182,0.7017867738523434,-0.7871307935179971,-0.3789223294823122,-0.21798933166179177,0.794424126244711
2020-04-28,0.8838910975513786,0.7009728331867516,-0.7890715305843882,-0.3858712029538211,-0.2147824725772575,0.7926588738125417
2020-04-29,0.8781112607521602,0.6977888932220283,-0.7889221068767769,-0.383678687236196,-0.20655317159645672,0.7908349743129371
2020-04-30,0.8823845531729394,0.6687950970807368,-0.792132446810682,-0.3836023358351511,-0.20811811360292737,0.7943131188969118
2020-05-01,0.8779608117240405,0.6676962263442021,-0.7912731988219155,-0.36730112776206714,-0.20438495023567116,0.7908542266251136
2020-05-04,0.8814147309926522,0.6770137030145518,-0.79487601916118,-0.37149141409588576,-0.21063958178483316,0.7978986308381392
2020-05-05,0.8808744905627349,0.6752725875872043,-0.794545349210628,-0.3688655627129679,-0.20559024587170432,0.7969609566223423
2020-05-06,0.8800207789192281,0.6748827769732807,-0.7951931386082493,-0.36958597525450626,-0.20641574471456953,0.7974907169506211
2020-05-07,0.879510621909503,0.6629383822144261,-0.7950203050887492,-0.34394090508585423,-0.18573406912616958,0.7975195324426443
2020-05-08,0.8793799192188678,0.6599793951550562,-0.7973652592331856,-0.3094296868090893,-0.17300342018067644,0.7945640965820789
2020-05-11,0.8811317391108838,0.6659874621588663,-0.8027460286457265,-0.3225646740700053,-0.18048703067611255,0.7956218758822209
2020-05-12,0.880149522564712,0.6638967520301774,-0.8024075337980315,-0.31863044913962607,-0.17102313913762468,0.7940824351245467
2020-05-13,0.8847569043593305,0.6608099463121048,-0.8105533310325036,-0.3322874843511876,-0.16759731198896255,0.7790890490499067
2020-05-14,0.887462788182843,0.6604080624315972,-0.8087930379057952,-0.33836035396284314,-0.168376298425452,0.7769403581690452
2020-05-15,0.8833824125149132,0.6622536338836409,-0.8106533512470793,-0.31771742413750337,-0.1684149311196948,0.7667467281263922
2020-05-18,0.8823302922764997,0.6489191111627001,-0.8106066297669744,-0.31611621107920246,-0.16494744804304265,0.7664253498223572
2020-05-19,0.8928290936414011,0.6840496039455971,-0.8092004633964482,-0.3732819162202761,-0.2213446975169426,0.7822861696172106
2020-05-20,0.8929094917312022,0.6849161047262269,-0.8099448747215955,-0.3720598332500657,-0.21611689394172992,0.7777929789816148
2020-05-21,0.894290357771734,0.6811623838065088,-0.8138798480834144,-0.36007165057183593,-0.20445447509052625,0.7819273238572121
2020-05-22,0.8914824907283692,0.6807496550449099,-0.8142177485870695,-0.35840172591465524,-0.20010468374468685,0.7803185674086099
2020-05-26,0.8908157305414113,0.6776753229278444,-0.8123334623940195,-0.3531825422470539,-0.19255946547136152,0.7799086151527121
2020-05-27,0.8917976095906752,0.6765514297601877,-0.8069275792475527,-0.3643288496456845,-0.20492330562331185,0.7826635806011916
2020-05-28,0.8938182213683084,0.6796079782732724,-0.8013417325250898,-0.35993337648890356,-0.200954953755019,0.7775351874046924
2020-05-29,0.8880794982997557,0.646995039259314,-0.800022966239013,-0.35500025851784894,-0.19702791849070733,0.7765516360099424
2020-06-01,0.8841921142295834,0.6465356136013247,-0.8002178105660436,-0.34424163328206847,-0.18330519494230021,0.7767929023469028
2020-06-02,0.8838403366616259,0.64594037226432,-0.7947289658502927,-0.34435472913976134,-0.18555217455208708,0.7770206551696178
2020-06-03,0.882325340779262,0.6457338583099672,-0.7972592994130028,-0.3451348803035242,-0.1887869092422403,0.7785962899030369
2020-06-04,0.8849914404833434,0.6501235289609911,-0.7978504841520488,-0.3673359896850812,-0.19819059525589405,0.7782948882397523
2020-06-05,0.8840625073845825,0.6440363508506811,-0.7975856374893747,-0.3479101704530968,-0.17543638433774414,0.7780649877272927
2020-06-08,0.8913686455836853,0.6399701866454622,-0.7849933197594201,-0.35748968156161104,-0.18699698035704357,0.783396618729448
2020-06-09,0.8922147285983316,0.6441063309496788,-0.7601250219070563,-0.34454918710348104,-0.18085774830432869,0.7797685438374987
2020-06-10,0.8918546348217625,0.6447507561656648,-0.7614498303173555,-0.34897180046524584,-0.20000739832102055,0.77914067921628
2020-06-11,0.8866057719835136,0.6442374084147896,-0.7601700260707739,-0.3507435005641443,-0.19731472162578909,0.7787117112298302
2020-06-12,0.9033902846684014,0.6853949645386461,-0.8479060043496142,-0.4181979176574145,-0.28631380115610394,0.8400605147616695
2020-06-15,0.902780173753194,0.6820168431942308,-0.8479478488985546,-0.41787440724202457,-0.29130435828327167,0.8383769468313299
2020-06-16,0.9021359985244234,0.6811982919030789,-0.8476540482138553,-0.4139387844585914,-0.2833145958824076,0.8361854708344388
2020-06-17,0.9024514482199351,0.6792902808599978,-0.8446134971393343,-0.42061244934331915,-0.28271581423003844,0.8351627280284627
2020-06-18,0.900678146040422,0.6779384319071293,-0.8437834799522304,-0.4179750639613212,-0.2797368071167062,0.8339742932383302
2020-06-19,0.9000392393592462,0.6763669534055833,-0.8431815687805521,-0.41045292774266834,-0.2728831678899201,0.8331432754414843
2020-06-22,0.8986978132560373,0.6668157650930655,-0.8432923866580551,-0.4067501979363189,-0.2679740560788632,0.8327696918340031
2020-06-23,0.8982946502246515,0.665083878754949,-0.8384258979678931,-0.40304117334311096,-0.26303755217510894,0.8303978405154316
2020-06-24,0.8976638874630906,0.6571658353626497,-0.8379621335193699,-0.4012958824099053,-0.25916471057850493,0.8296650566799605
2020-06-25,0.9016717003751367,0.6555643045922673,-0.8378406534250603,-0.418887030247869,-0.27624793927003877,0.8353504852935973
2020-06-26,0.9016472852358542,0.637807259769769,-0.8384179894056514,-0.4111015380977442,-0.27068671464302474,0.8323455994936363
2020-06-29,0.9037990433030392,0.6413383161006364,-0.8401061537654712,-0.42619593121577365,-0.2869260147028251,0.8369984722168609
2020-06-30,0.9017570240602718,0.6447314625855356,-0.8414668298390663,-0.42517554187157125,-0.274680499728177,0.8167649586739119
2020-07-01,0.9017204796681396,0.6434584616484199,-0.8415855827293856,-0.4254621288412972,-0.2768247049961908,0.8167835490016776
2020-07-02,0.8951224480380386,0.6362360309783456,-0.8411129011021783,-0.42364259125731035,-0.26999522147829497,0.8135672642266422
2020-07-06,0.8943968740061142,0.6351692887726434,-0.8410541442181916,-0.41861919356411975,-0.25935774063643185,0.8105587445487913
2020-07-07,0.8905645213533198,0.6052094008645198,-0.8293283291837746,-0.42014764029828844,-0.26106890005069355,0.8135814309955226
2020-07-08,0.890769382154279,0.6047310851977025,-0.8306642652657998,-0.42553982549107955,-0.2775212314298882,0.814775716070525
2020-07-09,0.8904225173423158,0.6062913487610652,-0.8312940025900841,-0.4246194354204896,-0.2745438597831295,0.8145755856996395
2020-07-10,0.8861898601886262,0.6061781780272443,-0.8315285422901355,-0.4213582915507606,-0.27144732998216015,0.8142580934074557
2020-07-13,0.8871055385703286,0.6115700223289109,-0.8334793755478319,-0.42239690767827787,-0.27022708611100604,0.8144939026195661
2020-07-14,0.8875995975018105,0.6062860921979562,-0.8229825402860765,-0.42139988217696256,-0.26905397919080404,0.815782308394
2020-07-15,0.8890456317237183,0.6104626704913821,-0.823980251876169,-0.4097536156333414,-0.25438178869266814,0.8195865007637977
2020-07-16,0.8773712049709773,0.6005236085112864,-0.8247640537075365,-0.4109365170073166,-0.25618081717338553,0.8210196323251493
2020-07-17,0.8770220787960725,0.5860326491130282,-0.8241924641983394,-0.4088439191846436,-0.24817087723222073,0.8185045936899537
2020-07-20,0.8764482963196626,0.574671777390465,-0.8193752164913184,-0.4059546856585472,-0.2445005564945974,0.8178175164602063
2020-07-21,0.8660693451042166,0.5501389976426586,-0.8201413583680619,-0.39470576564348836,-0.23010242868261566,0.8195320840122989
2020-07-22,0.8629173409907702,0.5500526489464371,-0.8182774266005787,-0.3902673469928044,-0.22128647754014727,0.8163791162922771
2020-07-23,0.8594904604888681,0.5543140502599985,-0.8177536914658016,-0.37954945612957697,-0.2125330693367339,0.8158622601850547
2020-07-24,0.8412281022446603,0.5408727209536107,-0.8217651867888234,-0.40359461670622504,-0.2060372817111706,0.80340413637024
2020-07-27,0.8420513042712372,0.543434298086832,-0.8160931401052108,-0.3984615753636237,-0.20072321421994083,0.7963308179847434
2020-07-28,0.8434278331688495,0.5185322898199121,-0.817463250511991,-0.3994665951962016,-0.200058275104063,0.7968101306061561
2020-07-29,0.8446415894595158,0.4910214736326343,-0.8175448029187038,-0.40320177466732937,-0.20363790810968752,0.7977480143153797
2020-07-30,0.8502840091607357,0.4912979601441514,-0.8191316992831947,-0.3979124888711828,-0.2006398874130807,0.8040766215311008
2020-07-31,0.8501169292136455,0.49049584219282305,-0.8193082521551783,-0.39693643353655833,-0.1845402193676257,0.7968175056994454
2020-08-03,0.82900362927123,0.48922036124288926,-0.8158880205125092,-0.39153910769417044,-0.1797831340287013,0.7964283006212101
2020-08-04,0.8307060187946385,0.4649758803982416,-0.8125093459162709,-0.39565012400182503,-0.15567648020775474,0.7695659149531032
2020-08-05,0.831236445251569,0.4683131486980185,-0.8127844467967993,-0.3729847713559108,-0.15059503062176557,0.7668382621965709
2020-08-06,0.8310444060036555,0.4415670256906132,-0.8137823941426817,-0.37934327128573414,-0.15432377051809948,0.7675840534150609
2020-08-07,0.8247620188324242,0.446201664818062,-0.8115332334732784,-0.35956580505830116,-0.1392369809345599,0.7693472912017458
2020-08-10,0.8163390067765243,0.43758513107073965,-0.8108522720416244,-0.3547984330356859,-0.12000929966138293,0.7635436350210721
2020-08-11,0.8165633184738719,0.4370356882173483,-0.8097239656491368,-0.35434456734681996,-0.11680372867617891,0.76296518979394
2020-08-12,0.813673466937244,0.4595905934718447,-0.8151537822590479,-0.3001909231881215,-0.015373850734331543,0.7580710006745535
2020-08-13,0.7980672081482661,0.47730920247980074,-0.8173195550429933,-0.32406644329999384,-0.01345610955755313,0.7358943067181208
2020-08-14,0.7983493442964,0.4775218504279874,-0.8162089075247128,-0.3099431335879482,0.007471730177451955,0.734965796623263
2020-08-17,0.7984808021027688,0.4751705212572254,-0.8158394884744541,-0.3064126776760956,0.014275317643279682,0.7334173601381215
2020-08-18,0.799354330830086,0.4734681687361278,-0.8161377823885434,-0.30015920964797416,0.026220044663919816,0.7268961275051464
2020-08-19,0.7878745125951945,0.47006644244149176,-0.8142095020929722,-0.2891665007735372,0.03541583481768844,0.7275469657327711
2020-08-20,0.7853014567593853,0.47140393186835605,-0.8152288822572993,-0.273845576956579,0.04932036945934601,0.7298774761083838
2020-08-21,0.7794594831349314,0.4592696474126084,-0.8118834130363451,-0.2567033177206946,0.07075456578372831,0.730722893720067
2020-08-24,0.7661845900925676,0.4597636254116873,-0.8105984062899437,-0.24364250464072204,0.071882841794196,0.7283607141653268
2020-08-25,0.771453945467789,0.47271762424024677,-0.7950619478609413,-0.24335102479710574,0.06589383136506337,0.7388692154732329
2020-08-26,0.7710055636803815,0.45765281155709525,-0.7951937094290707,-0.24764539396074275,0.06161722948125846,0.7393026904870451
2020-08-27,0.7353632790462195,0.4110628210270291,-0.7405261280227375,-0.2536067637644976,0.0640203079642235,0.7231079471598469
2020-08-28,0.7365832441441325,0.41282490550161427,-0.7300186958508437,-0.2510774921870952,0.08377293578472678,0.7182879375767206
2020-08-31,0.7414877793818732,0.41508651313474226,-0.7355467748035851,-0.24791126348575102,0.08526039485840456,0.7168825699080797
2020-09-01,0.7427664212515506,0.4108489910765249,-0.7228254777597168,-0.2508843589093039,0.07990262785730066,0.7184850859590204
2020-09-02,0.7505863508418235,0.363418305543769,-0.7134139156656045,-0.20501093457396005,0.09328869041202885,0.7172800184370157
2020-09-03,0.7481074201297199,0.42994458487684867,-0.679510959101051,-0.15440056551357423,0.10294865641224873,0.7066028187694101
2020-09-04,0.7885790240764615,0.42653116608455555,-0.7519481481458838,-0.15518108230746364,0.08484503607335574,0.7410420561309243
2020-09-08,0.789557787906045,0.429007324567682,-0.7427094838123177,-0.12742700761771442,0.11761727161969411,0.7417204669473153
2020-09-09,0.7982726552892508,0.4309567588472543,-0.7296615327100279,-0.14164790440077374,0.09531243972676377,0.7554634515338191
2020-09-10,0.8022024382644735,0.44272564452382085,-0.7350170036662984,-0.14491550695218788,0.08028408591687335,0.755043442307791
2020-09-11,0.8052319448365535,0.455118392004899,-0.7349021738372681,-0.15193449643737997,0.06908689519363223,0.7590988389515624
2020-09-14,0.8033778279054276,0.4552384688325836,-0.7232951577598247,-0.15065587185342977,0.07284347793343458,0.757489729456287
2020-09-15,0.7993267820540939,0.46349651978306766,-0.7250035516129537,-0.14853617445536527,0.0746511293970792,0.7489474008142327
2020-09-16,0.7993025626167788,0.4650430369880783,-0.7255276138924078,-0.14886731689277846,0.07232173599200464,0.7486739827908171
2020-09-17,0.7925337783196911,0.4653457831671564,-0.7264057149926767,-0.14545311309403164,0.07421076062585467,0.7480071356625306
2020-09-18,0.7939067459438635,0.470280547961312,-0.7268526247825703,-0.1487176813186711,0.07358600303644795,0.7479498200670636
2020-09-21,0.7876307434444296,0.4886291518117918,-0.7070041814113206,-0.13455819002882294,0.0818576612128849,0.7506140323536765
2020-09-22,0.770019251135499,0.4972749890883285,-0.7118957669620527,-0.14331137475678246,0.04595512608513325,0.7414516505520978
2020-09-23,0.7710917080673213,0.5003474122993486,-0.7141915568074322,-0.14303787696769124,0.04614072705628516,0.744389596597679
2020-09-24,0.7863346734795964,0.5207807828563316,-0.7201102813928458,-0.14497351244409168,0.035877913487027284,0.7619167182233333
2020-09-25,0.7863586960873988,0.5191503898712508,-0.720576723742266,-0.1414858719546292,0.03935176559811391,0.7617475849125946
2020-09-28,0.790090254365183,0.5320887419155302,-0.7286203940059452,-0.1382713015051547,0.041515492173130455,0.7436656458786979
2020-09-29,0.7959984726540889,0.52920740377439,-0.7223852830602053,-0.1454616050866938,0.03061295678775472,0.7507142390821464
2020-09-30,0.7963767170090031,0.5282182813924651,-0.7223146518792054,-0.14526490633061281,0.033641177599778097,0.7481830828443364
2020-10-01,0.7957878854689988,0.5314597312093965,-0.719972102415403,-0.1566530199350902,0.009621299029523996,0.7496839068663059
2020-10-02,0.7961939124051842,0.5342217050920238,-0.7161558055266171,-0.1542977008430689,0.012134080014998763,0.7457229535779577
2020-10-05,0.7865605828243224,0.5073402497238577,-0.7194856891977954,-0.14162758219376015,0.014849393198910987,0.7409573801692011
2020-10-06,0.7969605937126006,0.5224339947994573,-0.6980161664340044,-0.20981444963260917,-0.08607037754414039,0.7534862754289668
2020-10-07,0.7909627146785768,0.4966494077009632,-0.7051924569897563,-0.21828498444737524,-0.08787392420256142,0.7530130841345423
2020-10-08,0.7980413592886348,0.5010348217744371,-0.7107771610538984,-0.23294823612488744,-0.09651151410193487,0.756012561622406
2020-10-09,0.7998228282551374,0.5054017299222501,-0.7139079721785263,-0.22067202979590347,-0.0852308326127694,0.7572607858700141
2020-10-12,0.7998192681363472,0.5027084391813392,-0.7174993478864135,-0.2187983549430937,-0.08209972817197408,0.7586271184772754
2020-10-13,0.7967787080368792,0.5071322628377497,-0.7057092776207676,-0.20289014240579142,-0.06691475649636205,0.7658446542857372
2020-10-14,0.7978495777050191,0.5098837938476375,-0.7081675286207152,-0.20832189657714645,-0.08241735205600652,0.7655646291742301
2020-10-15,0.7991086778784947,0.5094034289172072,-0.7089523751428077,-0.20874816237977242,-0.08174000968326019,0.76661727525999
2020-10-16,0.7929597379603982,0.5091273412312426,-0.7093001589185342,-0.20633698804522385,-0.07717144748078009,0.7663618651720906
2020-10-19,0.7930698584229486,0.5008447839254523,-0.709675223964872,-0.20373135591076766,-0.07082266702629773,0.7656488002663675
2020-10-20,0.7966580625160514,0.511835414235207,-0.7202871232617143,-0.17821407706115538,-0.05456283932446543,0.7698664384840747
2020-10-21,0.7968066328997031,0.5132406834909917,-0.7192238982638945,-0.18276619271194985,-0.07615510194470942,0.768140490376206
2020-10-22,0.7951963596587573,0.5133056907848725,-0.7165422316969233,-0.17889906532877461,-0.07184084920464072,0.7676636885649111
2020-10-23,0.7927283524473406,0.5164737057071984,-0.7180803012482886,-0.1898958968087965,-0.08207956230586703,0.7686694171184832
2020-10-26,0.7935868991993131,0.517031208680315,-0.719561420778966,-0.18046839201136694,-0.07155504471852753,0.7689357160350747
2020-10-27,0.8077087269904101,0.49477955082371466,-0.7486871780947428,-0.2204476022526309,-0.1276799320965194,0.7916073094043826
2020-10-28,0.8077010525233697,0.49460957862778393,-0.7494071074821367,-0.2218297979616171,-0.12070197548910382,0.7895853038867022
2020-10-29,0.827028829376646,0.5879784921260545,-0.7788925707135015,-0.2088007716893519,-0.11821358304455282,0.8045895046194436
2020-10-30,0.8279731920419005,0.5871573980456843,-0.7801972849752931,-0.21709304000331855,-0.12742028419045223,0.8051772208676503
2020-11-02,0.8291379670690288,0.5896649377297118,-0.778627616888837,-0.1962422189706441,-0.1324469814170498,0.7944878815299026
2020-11-03,0.8300802821165124,0.5917850854474951,-0.7784442958788554,-0.18233472136588427,-0.13376194799171018,0.7831389227158196
2020-11-04,0.8335662847132521,0.5997985785639828,-0.7799628885294656,-0.19314226600045356,-0.15083318441232443,0.7863936384471073
2020-11-05,0.8193896645533865,0.5518212285798458,-0.7810345223177697,-0.10512383127952032,-0.0406848418654613,0.7948799596885249
2020-11-06,0.8236951430007383,0.5560426545440585,-0.7817072040280447,-0.09906791092843116,-0.03542605640490715,0.7949878477263189
2020-11-09,0.822264351971323,0.555226728125404,-0.7727852657968749,-0.09671057753300094,-0.016872768916395907,0.791563395518843
2020-11-10,0.8160017264288223,0.5620531314265605,-0.7614499776373673,-0.12336969761609484,-0.06933253222343205,0.7927101520396769
2020-11-11,0.8081317437369088,0.5529695711034356,-0.7589533489012109,-0.12136248691208631,-0.06372813228592801,0.7921400972245144
2020-11-12,0.8056676696631904,0.553250320210727,-0.7606737960480665,-0.11684443914517387,-0.06095410000289232,0.7886642548874521
2020-11-13,0.8080829860827075,0.5595783401089568,-0.7638550510830198,-0.13599690702982387,-0.09608117894089466,0.7898657714002291
